Basal.ID,Basal.Site.Comm.Id,Basal.Site,Basal.Community,Basal.Plot.ID,Basal.Species,Basal.Diameter,Basal.Height,Basal.Live.Dead,Basal.Damage
1,1,Gull.Rock,Forest,2,ACRU,14.5,10,L,NA
1,1,Gull.Rock,Forest,2,ACRU,8.4,8,L,NA
1,1,Gull.Rock,Forest,2,MYCE,4.2,7,L,NA
1,1,Gull.Rock,Forest,2,MAVI,4.3,8,L,NA
1,1,Gull.Rock,Forest,2,PEPA,5.2,6,L,NA
1,1,Gull.Rock,Forest,2,PEPA,4.6,4,L,NA
1,1,Gull.Rock,Forest,2,PEPA,4.1,4,L,NA
1,1,Gull.Rock,Forest,2,UNK,5.8,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,7.4,NA,D,NA
1,1,Gull.Rock,Forest,2,MAVI,4,5,L,NA
1,1,Gull.Rock,Forest,2,PITA,13.5,NA,D,NA
1,1,Gull.Rock,Forest,2,PITA,31.5,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,3.9,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,5.3,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,4.3,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,7.9,NA,D,NA
1,1,Gull.Rock,Forest,2,PITA,28.4,13,L,NA
1,1,Gull.Rock,Forest,2,UNK,6,NA,D,NA
1,1,Gull.Rock,Forest,2,ACRU,3.5,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,5,NA,D,NA
1,1,Gull.Rock,Forest,2,NYBI,9.2,13,L,NA
1,1,Gull.Rock,Forest,2,PEPA,6.6,7,L,NA
1,1,Gull.Rock,Forest,2,PITA,22.5,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,12.2,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,9,NA,D,NA
1,1,Gull.Rock,Forest,2,ACRU,10.3,11,L,NA
1,1,Gull.Rock,Forest,2,PEPA,16,15,L,NA
1,1,Gull.Rock,Forest,2,ACRU,6.1,5,L,NA
1,1,Gull.Rock,Forest,2,ACRU,10.1,6,L,NA
1,1,Gull.Rock,Forest,2,ACRU,9.5,11,L,NA
1,1,Gull.Rock,Forest,2,PITA,16,17,L,NA
1,1,Gull.Rock,Forest,2,PITA,24,17,L,NA
1,1,Gull.Rock,Forest,2,MAVI,5,10,L,NA
1,1,Gull.Rock,Forest,2,PEPA,3.7,4,L,NA
1,1,Gull.Rock,Forest,2,UNK,5.6,NA,D,NA
1,1,Gull.Rock,Forest,2,NYBI,4,9,L,NA
1,1,Gull.Rock,Forest,2,PEPA,7,6,L,NA
1,1,Gull.Rock,Forest,2,UNK,4.4,NA,D,NA
1,1,Gull.Rock,Forest,2,PITA,23.5,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,6.2,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,6.2,NA,D,NA
1,1,Gull.Rock,Forest,2,UNK,11.1,NA,D,NA
1,1,Gull.Rock,Forest,2,PEPA,5.5,6,L,NA
1,1,Gull.Rock,Forest,2,PITA,35.8,18,L,NA
1,1,Gull.Rock,Forest,2,UNK,4.5,NA,D,NA
2,1,Gull.Rock,Forest,4,MYCE,3.5,4,L,NA
2,1,Gull.Rock,Forest,4,PITA,8.1,7,L,NA
2,1,Gull.Rock,Forest,4,MYCE,3.8,4,L,NA
2,1,Gull.Rock,Forest,4,ACRU,8,7,L,NA
2,1,Gull.Rock,Forest,4,ACRU,5.3,7,L,NA
2,1,Gull.Rock,Forest,4,ACRU,6.5,8,L,NA
2,1,Gull.Rock,Forest,4,PITA,14.2,9,L,NA
2,1,Gull.Rock,Forest,4,ACRU,6.3,9,L,NA
2,1,Gull.Rock,Forest,4,ACRU,5,8,L,NA
2,1,Gull.Rock,Forest,4,PITA,17,NA,D,NA
2,1,Gull.Rock,Forest,4,PITA,4.5,5,L,NA
2,1,Gull.Rock,Forest,4,PITA,22,12,L,NA
2,1,Gull.Rock,Forest,4,MYCE,3.5,4,L,NA
2,1,Gull.Rock,Forest,4,PITA,16.1,10,L,NA
2,1,Gull.Rock,Forest,4,UNK,6,NA,D,NA
2,1,Gull.Rock,Forest,4,ACRU,3.5,4,L,NA
2,1,Gull.Rock,Forest,4,ACRU,3.5,5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,3.5,5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,3.5,5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,3.5,5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,3.5,5,L,NA
2,1,Gull.Rock,Forest,4,PITA,6.3,5,L,NA
2,1,Gull.Rock,Forest,4,MAVI,4.1,7,L,NA
2,1,Gull.Rock,Forest,4,MAVI,4.5,7,L,NA
2,1,Gull.Rock,Forest,4,ACRU,5.7,5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,5,4,L,NA
2,1,Gull.Rock,Forest,4,MAVI,3.4,7,L,NA
2,1,Gull.Rock,Forest,4,ACRU,5,4,L,NA
2,1,Gull.Rock,Forest,4,ACRU,5.9,5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,8.9,7,L,NA
2,1,Gull.Rock,Forest,4,ACRU,6,6.5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,3.9,6,L,NA
2,1,Gull.Rock,Forest,4,ACRU,3.4,5,L,NA
2,1,Gull.Rock,Forest,4,ACRU,5,7,L,NA
3,1,Gull.Rock,Forest,6,PITA,29,14,L,NA
3,1,Gull.Rock,Forest,6,PEPA,3.7,5,L,NA
3,1,Gull.Rock,Forest,6,PEPA,4.9,8,L,NA
3,1,Gull.Rock,Forest,6,PITA,28.5,14,L,NA
3,1,Gull.Rock,Forest,6,PITA,28,13,L,NA
3,1,Gull.Rock,Forest,6,MYCE,4,NA,D,NA
3,1,Gull.Rock,Forest,6,MYCE,6,NA,D,NA
3,1,Gull.Rock,Forest,6,UNK,4.5,NA,D,NA
3,1,Gull.Rock,Forest,6,UNK,3,NA,D,NA
3,1,Gull.Rock,Forest,6,MYCE,4.7,6,L,NA
3,1,Gull.Rock,Forest,6,PITA,18,14,L,NA
3,1,Gull.Rock,Forest,6,MYCE,4,4,L,NA
3,1,Gull.Rock,Forest,6,UNK,6.5,NA,D,NA
3,1,Gull.Rock,Forest,6,PEPA,6.3,10,L,NA
3,1,Gull.Rock,Forest,6,PEPA,4.3,7,L,NA
3,1,Gull.Rock,Forest,6,PEPA,6.4,NA,D,NA
3,1,Gull.Rock,Forest,6,ACRU,7,9,L,NA
3,1,Gull.Rock,Forest,6,ACRU,9.1,10,L,NA
3,1,Gull.Rock,Forest,6,PEPA,6.3,6,L,NA
3,1,Gull.Rock,Forest,6,UNK,4.7,NA,D,NA
3,1,Gull.Rock,Forest,6,PITA,25,16,L,NA
3,1,Gull.Rock,Forest,6,ILGL,4.9,6,L,NA
3,1,Gull.Rock,Forest,6,MAVI,6.2,9,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5.5,8,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5.3,7,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5.5,6,L,NA
3,1,Gull.Rock,Forest,6,PITA,27,16,L,NA
3,1,Gull.Rock,Forest,6,PITA,29,15,L,NA
3,1,Gull.Rock,Forest,6,MAVI,6,8,L,NA
3,1,Gull.Rock,Forest,6,MAVI,6.1,7,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5.3,8,L,NA
3,1,Gull.Rock,Forest,6,PITA,24.5,NA,D,NA
3,1,Gull.Rock,Forest,6,MAVI,8.2,8,L,NA
3,1,Gull.Rock,Forest,6,MAVI,9.1,8,L,NA
3,1,Gull.Rock,Forest,6,PEPA,4.2,6,L,NA
3,1,Gull.Rock,Forest,6,PEPA,7.5,8,L,NA
3,1,Gull.Rock,Forest,6,PITA,31.2,15,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5,7,L,NA
3,1,Gull.Rock,Forest,6,MAVI,4.2,7,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5,8,L,NA
3,1,Gull.Rock,Forest,6,MAVI,4.2,7,L,NA
3,1,Gull.Rock,Forest,6,PITA,27,17,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5,7,L,NA
3,1,Gull.Rock,Forest,6,PEPA,6.8,7,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5.7,7,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5.1,5,L,NA
3,1,Gull.Rock,Forest,6,PITA,27.4,NA,D,NA
3,1,Gull.Rock,Forest,6,PEPA,6.6,7,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5.1,8,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5.3,5,L,NA
3,1,Gull.Rock,Forest,6,MAVI,6,7,L,NA
3,1,Gull.Rock,Forest,6,MAVI,6,7,L,NA
3,1,Gull.Rock,Forest,6,MAVI,11.5,11,L,NA
3,1,Gull.Rock,Forest,6,MAVI,8.9,10,L,NA
3,1,Gull.Rock,Forest,6,MAVI,7.8,10,L,NA
3,1,Gull.Rock,Forest,6,MAVI,7.1,10,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5,7,L,NA
3,1,Gull.Rock,Forest,6,PITA,18.4,14,L,NA
3,1,Gull.Rock,Forest,6,MAVI,7.5,9,L,NA
3,1,Gull.Rock,Forest,6,PITA,23.6,15,L,NA
3,1,Gull.Rock,Forest,6,PEPA,6.4,8,L,NA
3,1,Gull.Rock,Forest,6,PEPA,6.2,5,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5.1,6,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5.4,4,L,NA
3,1,Gull.Rock,Forest,6,PEPA,4.7,4,L,NA
3,1,Gull.Rock,Forest,6,PITA,23.1,NA,D,NA
3,1,Gull.Rock,Forest,6,PITA,17.9,12,L,NA
3,1,Gull.Rock,Forest,6,PEPA,5.6,6,L,NA
3,1,Gull.Rock,Forest,6,PITA,24.2,13,L,NA
3,1,Gull.Rock,Forest,6,MAVI,5.3,7,L,NA
3,1,Gull.Rock,Forest,6,MAVI,6.8,7,L,NA
3,1,Gull.Rock,Forest,6,LIST,13,10,L,NA
4,1,Gull.Rock,Forest,10,ACRU,8,8,L,NA
4,1,Gull.Rock,Forest,10,ACRU,8.1,10,L,NA
4,1,Gull.Rock,Forest,10,ACRU,8.1,6,L,NA
4,1,Gull.Rock,Forest,10,ACRU,10.5,5,L,NA
4,1,Gull.Rock,Forest,10,ACRU,10,2,L,NA
4,1,Gull.Rock,Forest,10,PITA,8,12,L,NA
4,1,Gull.Rock,Forest,10,PITA,17,14,L,NA
4,1,Gull.Rock,Forest,10,MYCE,9.1,8,L,NA
4,1,Gull.Rock,Forest,10,UNK,4,NA,D,NA
4,1,Gull.Rock,Forest,10,UNK,4.8,NA,D,NA
4,1,Gull.Rock,Forest,10,PEPA,10,12,L,NA
4,1,Gull.Rock,Forest,10,ACRU,3.9,8,L,NA
4,1,Gull.Rock,Forest,10,PITA,13.2,13,L,NA
4,1,Gull.Rock,Forest,10,PITA,13,NA,D,NA
4,1,Gull.Rock,Forest,10,UNK,5,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,8.3,14,L,NA
4,1,Gull.Rock,Forest,10,PEPA,5,7,L,NA
4,1,Gull.Rock,Forest,10,PEPA,7,8,L,NA
4,1,Gull.Rock,Forest,10,PITA,11.8,15,L,NA
4,1,Gull.Rock,Forest,10,ACRU,5,7,L,NA
4,1,Gull.Rock,Forest,10,PITA,16,NA,D,NA
4,1,Gull.Rock,Forest,10,PITA,10.2,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,11.5,13.5,L,NA
4,1,Gull.Rock,Forest,10,PITA,16.5,12,L,NA
4,1,Gull.Rock,Forest,10,MYCE,4.5,6,L,NA
4,1,Gull.Rock,Forest,10,PITA,15.5,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,15,16,L,NA
4,1,Gull.Rock,Forest,10,ACRU,11,9,L,NA
4,1,Gull.Rock,Forest,10,ACRU,4.5,4,L,NA
4,1,Gull.Rock,Forest,10,ACRU,10.2,9,L,NA
4,1,Gull.Rock,Forest,10,ACRU,9,6,L,NA
4,1,Gull.Rock,Forest,10,ACRU,7.4,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,6,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,11.6,15,L,NA
4,1,Gull.Rock,Forest,10,ACRU,9.2,10,L,NA
4,1,Gull.Rock,Forest,10,ACRU,8,3,L,NA
4,1,Gull.Rock,Forest,10,ACRU,14.1,7,L,NA
4,1,Gull.Rock,Forest,10,ACRU,10.5,12,L,NA
4,1,Gull.Rock,Forest,10,PEPA,6.5,3,L,NA
4,1,Gull.Rock,Forest,10,PITA,6.5,NA,D,NA
4,1,Gull.Rock,Forest,10,PITA,16.5,NA,D,NA
4,1,Gull.Rock,Forest,10,PITA,19.8,NA,D,NA
4,1,Gull.Rock,Forest,10,PITA,22,18,L,NA
4,1,Gull.Rock,Forest,10,PEPA,10.2,12,L,NA
4,1,Gull.Rock,Forest,10,ACRU,5.2,10,L,NA
4,1,Gull.Rock,Forest,10,ACRU,4.8,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,15,14,L,NA
4,1,Gull.Rock,Forest,10,PEPA,7,6,L,NA
4,1,Gull.Rock,Forest,10,PITA,15.8,13,L,NA
4,1,Gull.Rock,Forest,10,PEPA,5,3,L,NA
4,1,Gull.Rock,Forest,10,PITA,11,10,L,NA
4,1,Gull.Rock,Forest,10,ACRU,13.4,13,L,NA
4,1,Gull.Rock,Forest,10,PITA,14,10,L,NA
4,1,Gull.Rock,Forest,10,ACRU,13,12,L,NA
4,1,Gull.Rock,Forest,10,ACRU,8,12,L,NA
4,1,Gull.Rock,Forest,10,PITA,21.4,12,L,NA
4,1,Gull.Rock,Forest,10,PEPA,4,6,L,NA
4,1,Gull.Rock,Forest,10,PEPA,10.2,7,L,NA
4,1,Gull.Rock,Forest,10,PEPA,9.4,12,L,NA
4,1,Gull.Rock,Forest,10,PITA,14.5,10,L,NA
4,1,Gull.Rock,Forest,10,PITA,15.3,15,L,NA
4,1,Gull.Rock,Forest,10,ACRU,7.3,12,L,NA
4,1,Gull.Rock,Forest,10,ACRU,13,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,13.4,NA,D,NA
4,1,Gull.Rock,Forest,10,UNK,4,NA,D,NA
4,1,Gull.Rock,Forest,10,UNK,5.4,NA,D,NA
4,1,Gull.Rock,Forest,10,UNK,7.6,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,6.7,6,L,NA
4,1,Gull.Rock,Forest,10,PEPA,3.5,4,L,NA
4,1,Gull.Rock,Forest,10,PITA,10.3,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,4.3,5,L,NA
4,1,Gull.Rock,Forest,10,PITA,12.5,15,L,NA
4,1,Gull.Rock,Forest,10,PITA,17,15,L,NA
4,1,Gull.Rock,Forest,10,PITA,16.4,15,L,NA
4,1,Gull.Rock,Forest,10,ACRU,5,9,L,NA
4,1,Gull.Rock,Forest,10,PITA,8.9,NA,D,NA
4,1,Gull.Rock,Forest,10,PITA,10.5,9,L,NA
4,1,Gull.Rock,Forest,10,ACRU,4,6,L,NA
4,1,Gull.Rock,Forest,10,PEPA,4.6,5,L,NA
4,1,Gull.Rock,Forest,10,ACRU,5,NA,D,NA
4,1,Gull.Rock,Forest,10,ACRU,4.8,NA,D,NA
4,1,Gull.Rock,Forest,10,PITA,15,NA,D,NA
5,1,Gull.Rock,Forest,11,PITA,24.9,13,L,NA
5,1,Gull.Rock,Forest,11,ACRU,4,NA,D,NA
5,1,Gull.Rock,Forest,11,ACRU,4,5,L,NA
5,1,Gull.Rock,Forest,11,ACRU,3.8,7,L,NA
5,1,Gull.Rock,Forest,11,PEPA,6.6,7,L,NA
5,1,Gull.Rock,Forest,11,ACRU,4.7,NA,D,NA
5,1,Gull.Rock,Forest,11,ACRU,4.7,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,7.6,NA,D,NA
5,1,Gull.Rock,Forest,11,PITA,27.2,NA,D,NA
5,1,Gull.Rock,Forest,11,ACRU,6.8,8,L,NA
5,1,Gull.Rock,Forest,11,ACRU,9,10,L,NA
5,1,Gull.Rock,Forest,11,PITA,29.5,17,L,NA
5,1,Gull.Rock,Forest,11,PEPA,5,3,L,NA
5,1,Gull.Rock,Forest,11,ACRU,11,NA,D,NA
5,1,Gull.Rock,Forest,11,PITA,19.5,NA,D,NA
5,1,Gull.Rock,Forest,11,ACRU,3,5,L,NA
5,1,Gull.Rock,Forest,11,PITA,26.5,14,L,NA
5,1,Gull.Rock,Forest,11,PEPA,14.6,9,L,NA
5,1,Gull.Rock,Forest,11,PEPA,11.3,10,L,NA
5,1,Gull.Rock,Forest,11,ACRU,10.3,NA,D,NA
5,1,Gull.Rock,Forest,11,PISE,21.5,14,L,NA
5,1,Gull.Rock,Forest,11,UNK,4.2,NA,D,NA
5,1,Gull.Rock,Forest,11,ACRU,6.5,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,5,NA,D,NA
5,1,Gull.Rock,Forest,11,MYCE,5.5,3,L,NA
5,1,Gull.Rock,Forest,11,PEPA,5,5,L,NA
5,1,Gull.Rock,Forest,11,PITA,26.7,16,L,NA
5,1,Gull.Rock,Forest,11,PEPA,7.8,6,L,NA
5,1,Gull.Rock,Forest,11,MAVI,7.5,5,L,NA
5,1,Gull.Rock,Forest,11,ACRU,8.5,11,L,NA
5,1,Gull.Rock,Forest,11,PITA,21,15,L,NA
5,1,Gull.Rock,Forest,11,PISE,15.5,12,L,NA
5,1,Gull.Rock,Forest,11,ACRU,6,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,5,NA,D,NA
5,1,Gull.Rock,Forest,11,PITA,8.3,9,L,NA
5,1,Gull.Rock,Forest,11,PITA,27.1,14,L,NA
5,1,Gull.Rock,Forest,11,UNK,10,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,4.7,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,4.3,NA,D,NA
5,1,Gull.Rock,Forest,11,MAVI,7,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,5,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,6,NA,D,NA
5,1,Gull.Rock,Forest,11,PITA,27,13,L,NA
5,1,Gull.Rock,Forest,11,ACRU,6.5,5,L,NA
5,1,Gull.Rock,Forest,11,ACRU,6.5,NA,D,NA
5,1,Gull.Rock,Forest,11,UNK,5.5,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,7.7,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,9,NA,D,NA
6,1,Gull.Rock,Forest,12,PITA,17,11,L,NA
6,1,Gull.Rock,Forest,12,PITA,14,17,L,NA
6,1,Gull.Rock,Forest,12,PEPA,8,7,L,NA
6,1,Gull.Rock,Forest,12,ACRU,5.5,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,5.8,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,6.9,7,L,NA
6,1,Gull.Rock,Forest,12,ACRU,5.6,7,L,NA
6,1,Gull.Rock,Forest,12,ACRU,5,7,L,NA
6,1,Gull.Rock,Forest,12,ACRU,5,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,4.8,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,35.8,15,L,NA
6,1,Gull.Rock,Forest,12,ACRU,20.1,13,L,NA
6,1,Gull.Rock,Forest,12,ACRU,6.8,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,6,NA,D,NA
6,1,Gull.Rock,Forest,12,LIST,17.7,11,L,NA
6,1,Gull.Rock,Forest,12,PEPA,11.5,6,L,NA
6,1,Gull.Rock,Forest,12,MAVI,6.5,7,L,NA
6,1,Gull.Rock,Forest,12,UNK,3.6,NA,D,NA
6,1,Gull.Rock,Forest,12,PEPA,7.2,6,L,NA
6,1,Gull.Rock,Forest,12,PITA,53,24,L,NA
6,1,Gull.Rock,Forest,12,PEPA,7.8,NA,D,NA
6,1,Gull.Rock,Forest,12,PEPA,5.2,6,L,NA
6,1,Gull.Rock,Forest,12,MAVI,6.1,7,L,NA
6,1,Gull.Rock,Forest,12,PITA,28.5,20,L,NA
6,1,Gull.Rock,Forest,12,PITA,49,23,L,NA
6,1,Gull.Rock,Forest,12,PITA,21,13,L,NA
6,1,Gull.Rock,Forest,12,PITA,32,24,L,NA
6,1,Gull.Rock,Forest,12,UNK,4.9,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,6.5,9,L,NA
6,1,Gull.Rock,Forest,12,ACRU,7.6,11,L,NA
6,1,Gull.Rock,Forest,12,ACRU,8.1,12,L,NA
6,1,Gull.Rock,Forest,12,UNK,4.6,NA,D,NA
6,1,Gull.Rock,Forest,12,ACRU,7,9,L,NA
6,1,Gull.Rock,Forest,12,ACRU,7.2,9,L,NA
6,1,Gull.Rock,Forest,12,ACRU,6.1,8,L,NA
6,1,Gull.Rock,Forest,12,ACRU,5.2,8,L,NA
6,1,Gull.Rock,Forest,12,PEPA,15.4,11,L,NA
6,1,Gull.Rock,Forest,12,NYBI,10.2,11,L,NA
6,1,Gull.Rock,Forest,12,PITA,41,24,L,NA
6,1,Gull.Rock,Forest,12,PEPA,7.5,8,L,NA
6,1,Gull.Rock,Forest,12,UNK,5,NA,D,NA
7,1,Gull.Rock,Forest,13,ACRU,13.5,12,L,NA
7,1,Gull.Rock,Forest,13,ACRU,8.6,6,L,NA
7,1,Gull.Rock,Forest,13,ACRU,11.7,12,L,NA
7,1,Gull.Rock,Forest,13,ACRU,12.9,12,L,NA
7,1,Gull.Rock,Forest,13,MAVI,5.4,8,L,NA
7,1,Gull.Rock,Forest,13,MAVI,4.2,8,L,NA
7,1,Gull.Rock,Forest,13,UNK,3.6,NA,D,NA
7,1,Gull.Rock,Forest,13,PITA,38.5,NA,D,NA
7,1,Gull.Rock,Forest,13,UNK,3.8,NA,D,NA
7,1,Gull.Rock,Forest,13,ACRU,8,10,L,NA
7,1,Gull.Rock,Forest,13,PEPA,10.5,12,L,NA
7,1,Gull.Rock,Forest,13,PEPA,7.6,10,L,NA
7,1,Gull.Rock,Forest,13,PEPA,8.1,12,L,NA
7,1,Gull.Rock,Forest,13,PITA,26.5,20,L,NA
7,1,Gull.Rock,Forest,13,PEPA,7.1,11,L,NA
7,1,Gull.Rock,Forest,13,PITA,21,19,L,NA
7,1,Gull.Rock,Forest,13,ACRU,9.4,14,L,NA
7,1,Gull.Rock,Forest,13,UNK,3.6,NA,D,NA
7,1,Gull.Rock,Forest,13,ACRU,13.8,11,L,NA
7,1,Gull.Rock,Forest,13,ACRU,8.5,10,L,NA
7,1,Gull.Rock,Forest,13,ACRU,13,10,L,NA
7,1,Gull.Rock,Forest,13,ACRU,12.2,13,L,NA
7,1,Gull.Rock,Forest,13,PITA,26.2,20,L,NA
7,1,Gull.Rock,Forest,13,PITA,26.1,21,L,NA
7,1,Gull.Rock,Forest,13,PEPA,5.1,8,L,NA
7,1,Gull.Rock,Forest,13,PITA,9.6,NA,D,NA
7,1,Gull.Rock,Forest,13,MAVI,4,7,L,NA
7,1,Gull.Rock,Forest,13,PITA,33,28,L,NA
7,1,Gull.Rock,Forest,13,PITA,33.5,26,L,NA
7,1,Gull.Rock,Forest,13,ACRU,7,NA,D,NA
7,1,Gull.Rock,Forest,13,ACRU,11.4,NA,D,NA
7,1,Gull.Rock,Forest,13,ACRU,5.9,14,L,NA
7,1,Gull.Rock,Forest,13,PISE,14,14,L,NA
7,1,Gull.Rock,Forest,13,ACRU,12.5,15,L,NA
7,1,Gull.Rock,Forest,13,LIST,11.3,14,L,NA
7,1,Gull.Rock,Forest,13,ACRU,11,11,L,NA
7,1,Gull.Rock,Forest,13,ACRU,11.5,12,L,NA
7,1,Gull.Rock,Forest,13,ACRU,12.1,11,L,NA
7,1,Gull.Rock,Forest,13,ACRU,15.1,12,L,NA
7,1,Gull.Rock,Forest,13,ACRU,5.6,5,L,NA
7,1,Gull.Rock,Forest,13,ACRU,10,11,L,NA
7,1,Gull.Rock,Forest,13,PITA,18,19,L,NA
7,1,Gull.Rock,Forest,13,PEPA,6.8,5,L,NA
7,1,Gull.Rock,Forest,13,PEPA,4.2,7,L,NA
7,1,Gull.Rock,Forest,13,PEPA,4.3,7,L,NA
7,1,Gull.Rock,Forest,13,PEPA,5.8,7,L,NA
7,1,Gull.Rock,Forest,13,PITA,9.4,9,L,NA
7,1,Gull.Rock,Forest,13,ACRU,7.8,7,L,NA
7,1,Gull.Rock,Forest,13,PEPA,6.2,8,L,NA
7,1,Gull.Rock,Forest,13,MAVI,5.5,7,L,NA
7,1,Gull.Rock,Forest,13,MAVI,5.1,6.5,L,NA
7,1,Gull.Rock,Forest,13,UNK,4.2,NA,D,NA
7,1,Gull.Rock,Forest,13,PEPA,4.4,6,L,NA
7,1,Gull.Rock,Forest,13,ACRU,6.2,NA,D,NA
7,1,Gull.Rock,Forest,13,MAVI,7.2,7,L,NA
7,1,Gull.Rock,Forest,13,MAVI,6.1,7,L,NA
7,1,Gull.Rock,Forest,13,MAVI,4,6,L,NA
7,1,Gull.Rock,Forest,13,MAVI,7,7,L,NA
8,2,Gull.Rock,Transition,1,UNK,10.5,NA,D,NA
8,2,Gull.Rock,Transition,1,PEPA,5.7,6,L,BL
8,2,Gull.Rock,Transition,1,NYBI,10,10,L,NA
8,2,Gull.Rock,Transition,1,PEPA,6,4,L,BL
8,2,Gull.Rock,Transition,1,PITA,33,14,L,BL
8,2,Gull.Rock,Transition,1,NYBI,10,10,L,BL
8,2,Gull.Rock,Transition,1,ACRU,15.1,NA,D,NA
8,2,Gull.Rock,Transition,1,PEPA,10.5,6,L,NA
8,2,Gull.Rock,Transition,1,UNK,5,NA,D,NA
8,2,Gull.Rock,Transition,1,PITA,15.5,NA,D,NA
8,2,Gull.Rock,Transition,1,UNK,10.6,NA,D,NA
8,2,Gull.Rock,Transition,1,UNK,21.6,NA,D,NA
8,2,Gull.Rock,Transition,1,PITA,9.5,NA,D,NA
8,2,Gull.Rock,Transition,1,PITA,5,3,L,NA
8,2,Gull.Rock,Transition,1,PEPA,10.5,5,L,S
8,2,Gull.Rock,Transition,1,PITA,22,NA,D,NA
8,2,Gull.Rock,Transition,1,PEPA,7.5,NA,D,NA
8,2,Gull.Rock,Transition,1,PEPA,7,NA,D,NA
8,2,Gull.Rock,Transition,1,NYBI,12.2,5,L,NA
8,2,Gull.Rock,Transition,1,NYBI,8,NA,D,NA
8,2,Gull.Rock,Transition,1,PITA,18.6,NA,D,NA
8,2,Gull.Rock,Transition,1,PITA,26.3,NA,D,NA
8,2,Gull.Rock,Transition,1,PITA,11,10,L,NA
8,2,Gull.Rock,Transition,1,NYBI,6.9,6,L,NA
8,2,Gull.Rock,Transition,1,PEPA,5,NA,D,NA
8,2,Gull.Rock,Transition,1,PITA,18.9,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,3,4,L,NA
9,2,Gull.Rock,Transition,3,PEPA,9,6,L,NA
9,2,Gull.Rock,Transition,3,PEPA,3.3,3,L,NA
9,2,Gull.Rock,Transition,3,MYCE,3.8,3,L,NA
9,2,Gull.Rock,Transition,3,MYCE,3.2,3,L,NA
9,2,Gull.Rock,Transition,3,PEPA,5,4,L,NA
9,2,Gull.Rock,Transition,3,MYCE,5.3,NA,D,NA
9,2,Gull.Rock,Transition,3,MYCE,3.8,7,L,NA
9,2,Gull.Rock,Transition,3,MYCE,5.4,8,L,NA
9,2,Gull.Rock,Transition,3,MYCE,3.8,NA,D,NA
9,2,Gull.Rock,Transition,3,ACRU,4.9,6,L,NA
