Basal.Site,Basal.Community,Basal.Plot.ID,Basal.Species,Basal.Diameter,Basal.Height,Basal.Live.Dead,Notes
GR,Forest,10,PINE,6,5,D,
GR,Forest,10,ACRU,1.5,4,D,
GR,Forest,10,PEPA,2.3,2.5,D,
GR,Forest,10,PINE,6.5,3,D,
GR,Forest,10,NYBI,1.5,2,A,
GR,Forest,10,PINE,5,7,D,
GR,Forest,10,PITA,5,13,A,
GR,Forest,10,ACRU,1,3,A,
GR,Forest,10,UNKN,4.8,5,D,
GR,Forest,10,UNKN,2.5,2,D,
GR,Forest,10,PINE,7.5,12,D,
GR,Forest,10,PINE,6,2,D,
GR,Forest,10,UNKN,3,2,D,
GR,Forest,10,ACRU,2.4,3,D,
GR,Forest,10,UNKN,1,2,D,
GR,Forest,10,PEPA,3.2,4,A,
GR,Forest,10,PITA,6.4,11,A,
GR,Forest,10,UNKN,2.5,2.5,D,
GR,Forest,10,PEPA,3.5,3,D,
GR,Forest,10,UNKN,1.5,3,D,
GR,Forest,10,PINE,4,2,D,
GR,Forest,10,UNKN,3.5,2,D,
GR,Forest,10,PINE,3,2,D,
GR,Forest,10,PINE,3.5,3,D,
GR,Forest,10,ACRU,1.5,2,D,
GR,Forest,10,UNKN,3,5,D,
GR,Forest,10,PEPA,3,3,A,
GR,Forest,10,PINE,11.2,10,D,
GR,Forest,10,PEPA,3.5,4,A,
GR,Forest,10,PINE,6,2,D,
GR,Marsh,2,NONE,,,,
GR,Marsh,3,TADI,3,3,D,
GR,Marsh,7,NONE,,,,
GR,Marsh,4,NONE,,,,
GR,Marsh,6,NONE,,,,
GR,Transition,5,PINE,1.6,3.5,D,
GR,Transition,5,MYCE,1,2,D,
GR,Transition,5,PINE,11.5,3.5,D,
GR,Transition,5,MYCE,1.2,3,D,
GR,Transition,5,MYCE,1,3,D,
GR,Transition,5,MYCE,1.5,3,D,
GR,Transition,5,MYCE,2,3,D,
GR,Transition,5,MYCE,1.5,3,D,
GR,Transition,5,MYCE,1.5,3,D,
GR,Transition,5,MYCE,1,3,D,
GR,Transition,5,UNKN,3.6,4,D,
GR,Transition,5,PINE,12.4,10,D,
GR,Transition,5,PINE,1,2,D,
GR,Transition,5,UNKN,3.5,2,D,
GR,Marsh,5,NONE,,,,
GR,Transition,3,PITA,3,3,A,
GR,Transition,3,PINE,1.5,2,D,
GR,Transition,3,PEPA,2.5,2,D,
GR,Transition,3,UNKN,1.5,4,D,
GR,Transition,3,MYCE,1.5,3,D,
GR,Transition,3,PINE,1.8,2,D,
GR,Transition,3,PINE,1.8,2,D,
GR,Transition,3,UNKN,3,2,D,
GR,Transition,3,PINE,1.8,3,D,
GR,Transition,3,PINE,1,2.5,A,
GR,Transition,3,PINE,2.8,3,D,
GR,Transition,3,PINE,10.5,2,D,
GR,Transition,3,UNKN,3,3,D,
GR,Transition,3,UNKN,3.8,3,D,
GR,Transition,3,PEPA,2,3,A,
GR,Transition,3,TADI,4,5,D,
GR,Transition,3,UNKN,4,2.5,D,
GR,Transition,3,UNKN,3.5,3,D,
GR,Transition,3,PINE,3.5,4,D,
GR,Transition,3,PINE,1.5,3,D,
GR,Transition,3,PINE,1.2,3,D,
GR,Transition,3,PEPA,2.1,2,D,
GR,Transition,3,PINE,1,1.8,D,
GR,Transition,4,UNKN,1.8,3,D,
GR,Transition,4,PINE,3.1,4,A,
GR,Transition,4,PITA,5,5,A,
GR,Transition,4,PITA,3.1,4,D,
GR,Transition,4,PITA,2.8,4,A,
GR,Transition,4,PITA,3.1,4,D,
GR,Transition,4,PISE,3,3,A,
GR,Transition,4,PINE,2.5,3,D,
GR,Transition,4,PITA,3.1,3,D,
GR,Transition,4,PINE,1,2,D,
GR,Transition,4,PITA,2.8,4,A,
GR,Transition,4,PINE,3,5,D,
GR,Transition,4,MYCE,1,3,D,
GR,Transition,4,MYCE,1,3,D,
GR,Transition,4,PITA,2.6,4,A,
GR,Transition,4,PINE,1.4,3,D,
GR,Transition,4,PINE,1.9,4,D,
GR,Transition,4,PINE,6.1,2.5,D,
GR,Transition,4,PINE,1,3,D,
GR,Transition,4,PINE,1.5,4,D,
GR,Transition,4,PITA,3.4,4,A,
GR,Transition,4,UNKN,1,3,D,
GR,Transition,4,PINE,1.5,3,A,
GR,Transition,4,PINE,1.5,3,A,
GR,Transition,4,PINE,1,2.5,A,
GR,Transition,4,PINE,2.4,3.5,D,
GR,Transition,4,PINE,1.5,3,D,
GR,Transition,4,PINE,1.2,3,D,
GR,Transition,4,PINE,1.6,3,D,
GR,Transition,4,PINE,5,5,D,
GR,Transition,4,PINE,1,4,D,
GR,Transition,4,PINE,1.5,4,D,
GR,Transition,4,UNKN,1,5,D,
GR,Transition,4,PINE,9,7,D,
GR,Transition,4,PINE,1,3,D,
GR,Transition,4,PINE,2,4,A,
GR,Transition,4,PINE,2.8,3,D,
GR,Transition,4,ACRU,1,3,A,
GR,Transition,4,PISE,3,4,A,
GR,Transition,4,PISE,3.2,4,A,
GR,Transition,4,ACRU,1.2,4,A,
GR,Transition,6,PITA,4.7,4,A,
GR,Transition,6,PINE,3.5,4,D,
GR,Transition,6,UNKN,4.1,3,D,
GR,Transition,6,ACRU,1.3,4,A,
GR,Transition,6,ACRU,1.4,4,A,
GR,Transition,6,ACRU,3.5,5,D,
GR,Transition,6,ACRU,3.5,4,D,
GR,Transition,6,UNKN,4.1,4,D,
GR,Transition,6,PITA,3.5,3,A,
GR,Transition,6,UNKN,7,6,D,
GR,Transition,6,PITA,2,2.5,D,
GR,Transition,6,ACRU,2,3,A,
GR,Transition,6,ACRU,1.5,3,A,
GR,Transition,6,ACRU,1.5,3,A,
GR,Transition,6,ACRU,1.5,2,D,
GR,Transition,6,PINE,1,3,D,
GR,Transition,6,UNKN,1,3,D,
GR,Transition,7,PITA,3,4,A,
GR,Transition,7,MYCE,1,3,D,
GR,Transition,7,PITA,17.8,15,A,
GR,Transition,7,PEPA,1.5,4,A,
GR,Transition,7,MYCE,1,3,A,
GR,Transition,7,MYCE,1,3,A,
GR,Transition,7,MYCE,1.2,3,A,
GR,Transition,7,UNKN,7.7,3,D,
GR,Transition,7,PEPA,1,3,A,
GR,Transition,7,UNKN,8.5,4,D,
GR,Transition,7,UNKN,7,5,D,
GR,Transition,7,UNKN,5.6,2,D,
GR,Transition,7,PITA,1.1,3,A,
GR,Transition,7,PITA,3,5,A,
GR,Transition,7,PITA,2.5,5,A,
GR,Transition,7,PITA,3.5,6,A,
GR,Transition,7,MYCE,1,3,A,
GR,Transition,7,PEPA,1,4,A,
GR,Transition,7,RHCO,1.5,3,A,
GR,Transition,7,RHCO,1.4,3,A,
GR,Transition,7,PINE,1,3,D,
GR,Transition,7,UNKN,6,2,D,
GR,Transition,7,MYCE,1,3,D,
GR,Transition,7,MYCE,1,3,D,
GR,Transition,7,PINE,2,3.5,D,
GR,Transition,7,PITA,1.3,2.5,A,
GR,Transition,7,PINE,1,3,D,
GR,Transition,7,PITA,1,3,D,
GR,Transition,7,PINE,1.8,3,D,
GR,Transition,7,PINE,1.2,3,D,
GR,Transition,7,PITA,3.3,5,A,
GR,Transition,7,PITA,1.8,4,A,
GR,TRansition,10,PINE,4.1,5,D,
GR,TRansition,10,ACRU,1,3,D,
GR,TRansition,10,ACRU,1.6,5,D,
GR,TRansition,10,PEPA,3.1,2,D,
GR,TRansition,10,UNKN,7,2,D,
GR,TRansition,10,UNKN,2.5,4,D,
GR,TRansition,10,UNKN,1,3,D,
GR,TRansition,10,PINE,4.4,4,D,
GR,TRansition,10,PINE,3,3,D,
GR,TRansition,10,PINE,3.8,4,D,
GR,TRansition,10,PINE,1.8,3,D,
GR,TRansition,10,PINE,2.9,3,D,
GR,TRansition,10,ACRU,1,3,D,
GR,TRansition,10,ACRU,1.5,3,D,
GR,TRansition,10,ACRU,1,2,D,
GR,TRansition,10,ACRU,1.5,3,D,
GR,TRansition,10,PITA,4.2,6,D,
GR,TRansition,10,PITA,2.1,3,D,
GR,TRansition,10,UNKN,4.1,5,D,
GR,TRansition,10,PINE,7.1,4,D,
GR,TRansition,10,PISE,4.2,4,D,
GR,TRansition,10,PINE,3.5,4,D,
GR,TRansition,10,PINE,3,4,D,
GR,TRansition,10,MYCE,1.2,3,D,
GR,TRansition,10,UNKN,1.8,2,D,
GR,TRansition,10,ACRU,2,2,D,
GR,TRansition,10,PISE,5.7,5,D,
GR,TRansition,10,PINE,6.2,2,D,
MA,Transition,5,PISE,6,5,D,
MA,Transition,5,PISE,6.8,7,D,
MA,Transition,5,PISE,4,3,D,
MA,Transition,7,PISE,6,7,L,
MA,Transition,7,PISE,7.8,6,D,
MA,Transition,7,PISE,9.5,7,D,
MA,Transition,7,UNKN,3.4,3,D,
MA,Transition,7,PISE,3,2.5,L,
MA,Forest,5,PISE,10.1,19,D,
MA,Forest,5,UNKN,3.1,3,D,
MA,Forest,5,PISE,13.2,11,D,
MA,Forest,5,QUSP,6.5,9,L,
MA,Forest,5,PEPA,3.5,4,L,
MA,Forest,5,PISE,9.6,14,D,
MA,Forest,5,UNKN,4.2,4,D,
MA,Forest,5,UNKN,3.2,5,D,
MA,Forest,5,PISE,8.5,17,L,
MA,Forest,5,UNKN,4.5,6,D,
MA,Forest,5,PISE,8.7,14,D,
MA,Forest,5,PISE,9.3,16,D,
MA,Forest,5,PEPA,3.8,4,L,
MA,Forest,5,PISE,5.7,4,D,
MA,Forest,5,UNKN,7,8,D,
MA,Forest,5,PEPA,5.3,7,L,
MA,Forest,5,PEPA,4,5,L,
MA,Forest,5,PISE,8.9,11,D,
MA,Forest,5,PISE,9.3,14,D,
MA,Forest,5,PEPA,3.9,6,L,
MA,Forest,5,PEPA,2,6,L,
MA,Forest,5,UNKN,3,2.5,D,
MA,Forest,5,PISE,10,11,D,
MA,Forest,5,PEPA,5.3,10,D,
MA,Forest,5,MYCE,2.5,5,L,
MA,Forest,5,MYCE,1,4,L,
MA,Forest,5,PEPA,4.4,5,L,
MA,Forest,5,PEPA,4.2,6,L,
MA,Forest,5,PISE,10.5,14,D,
MA,Forest,5,PEPA,4.5,4,L,
MA,Forest,5,UNKN,3.5,2,D,
MA,Forest,5,MYCE,2,3,L,
MA,Forest,5,MYCE,1.5,3,L,
MA,Forest,5,PISE,9.4,13,D,
MA,Forest,5,PEPA,4,4,L,
MA,Forest,5,MYCE,2,3,L,
MA,Forest,5,MYCE,1,3,L,
MA,Forest,5,PISE,10.7,16,L,
MA,Forest,5,PEPA,7.5,10,D,
MA,Forest,5,MYCE,2,4,L,
MA,Forest,5,PISE,8.1,12,D,
MA,Forest,5,MYCE,2.5,4,L,
MA,Forest,5,PEPA,4.9,4,L,
MA,Forest,5,PEPA,3,3,D,
MA,Forest,5,MYCE,1,3,L,
MA,Forest,5,UNKN,5.3,7,D,
MA,Forest,5,PISE,7.5,7,D,
MA,Forest,5,PISE,9.5,15,D,
MA,Forest,5,PISE,7.2,8,D,
MA,Forest,5,PEPA,8.1,14,D,
MA,Forest,5,MYCE,1,3,L,
MA,Forest,5,PISE,12,13,D,
MA,Forest,5,PEPA,1,3,L,
MA,Forest,5,ACRU,1,3,D,
MA,Forest,5,PEPA,1.5,4,L,
MA,Forest,5,PEPA,1,4,L,
MA,Forest,5,PEPA,1,4,L,
MA,Forest,5,UNKN,3.5,2,D,
MA,Forest,5,MYCE,1,3,L,
MA,Forest,5,MYCE,1,4,L,
MA,Forest,5,PISE,9.9,13,D,
MA,Forest,5,MYCE,2.5,3,L,
MA,Forest,5,PEPA,1,3,L,
MA,Forest,5,PISE,6.4,7,D,
MA,Forest,5,PEPA,4.4,5,L,
MA,Forest,5,PISE,8.1,14,D,
MA,Forest,5,PEPA,3.3,4,L,
MA,Forest,5,PISE,5.5,7,D,
MA,Forest,5,PISE,11,15,L,
MA,Forest,5,PEPA,5.2,10,L,
MA,Forest,5,PISE,9.5,16,D,
MA,Forest,5,MYCE,1,3,L,
MA,Forest,5,MYCE,1,3,L,
MA,Forest,5,MYCE,2,3,L,
MA,Forest,5,MYCE,2,3,L,
MA,Forest,5,PEPA,1,3,L,
MA,Forest,5,PEPA,1,3,L,
MA,Forest,5,RHCO,1,4,L,Winged Sumac
MA,Forest,5,PEPA,3.5,4,L,
MA,Forest,5,PISE,9.9,8,D,
MA,Forest,5,PEPA,2.8,4,D,
MA,Forest,5,PEPA,1.5,3,L,
MA,Forest,5,PEPA,5,5,L,
MA,Forest,5,PEPA,1.5,5,L,
MA,Forest,5,PEPA,2,3,D,
MA,Forest,5,PEPA,5.7,9,D,
MA,Forest,5,PEPA,5.5,10,D,
MA,Forest,5,PISE,4,3,D,
MA,Forest,5,PISE,7.8,9,D,
MA,Forest,5,PEPA,4.8,12,L,
MA,Forest,5,PEPA,3.9,3,D,
MA,Forest,5,ACRU,3.2,9,L,
MA,Forest,5,ACRU,2.2,3,D,
MA,Forest,5,ACRU,4,10,D,
MA,Forest,5,ACRU,3.7,8,L,
MA,Forest,5,ACRU,3.3,7,L,
MA,Forest,5,PISE,4.9,5,D,
MA,Forest,5,PEPA,3.3,6,D,
MA,Forest,5,PEPA,8.5,11,L,
MA,Forest,5,PEPA,1,3,L,
MA,Forest,5,PEPA,4,6,L,
MA,Forest,5,MYCE,3,4,L,
MA,Forest,5,PEPA,6.1,11,L,
MA,Forest,5,PEPA,5.2,4,L,
MA,Forest,5,PEPA,4.9,8,L,
MA,Forest,5,PEPA,2.7,5,L,
MA,Forest,5,PISE,11.5,14,D,
MA,Forest,5,PISE,9,11,D,
MA,Forest,5,PEPA,3.1,6,L,
MA,Forest,5,PISE,6.8,3,D,
MA,Forest,5,PISE,11.1,16,D,
MA,Forest,5,MYCE,2,4,L,
MA,Forest,5,PISE,7.5,12,D,
MA,Forest,5,PISE,11.8,16,L,
MA,Forest,5,MYCE,2.6,4,L,
MA,Forest,5,PISE,12.8,16,D,
MA,Forest,5,MYCE,1.3,3,L,
MA,Forest,5,MYCE,3.4,5,L,
MA,Forest,5,MYCE,2.4,4,L,
MA,Forest,5,ACRU,4.4,5,L,
MA,Forest,5,UNKN,2.2,3,D,
MA,Forest,5,UNKN,3.9,3,D,
MA,Forest,5,PISE,11,17,D,
MA,Forest,5,PEPA,3,4,L,
MA,Forest,5,PISE,12,14,L,
MA,Forest,5,PEPA,4,12,L,
MA,Forest,5,UNKN,5.5,4,D,
MA,Forest,5,PEPA,5,6,L,
MA,Forest,5,PISE,10,12,D,
MA,Forest,5,MYCE,2.5,4,L,
MA,Forest,5,UNKN,7.5,7,D,
MA,Forest,5,UNKN,4.5,5,D,
MA,Forest,5,UNKN,10.5,10,D,
MA,Forest,5,PISE,10.5,10,D,
MA,Forest,5,PEPA,5,3,L,
MA,Forest,5,PISE,10.2,13,L,
MA,Forest,5,PISE,6.8,9,D,
MA,Forest,5,PISE,8.7,14,L,
MA,Forest,5,UNKN,4,3,D,
MA,Forest,5,PISE,11.6,16,D,
MA,Forest,5,MYCE,2,3,A,
MA,Forest,5,MYCE,2,3,A,
MA,Forest,5,MYCE,1.5,3,A,
MA,Forest,5,MYCE,2.5,3,A,
MA,Forest,5,MYCE,2,3,A,
MA,Forest,5,MYCE,3,3,A,
MA,Forest,5,MYCE,2,3,A,
MA,Forest,5,MYCE,4,3,A,
MA,Forest,5,UNKN,4,2,D,
MA,Forest,5,PEPA,3.5,3,L,
MA,Forest,5,MYCE,2,3,L,
MA,Forest,5,PISE,9.3,13,D,
MA,Forest,5,MYCE,3,4,L,
MA,Forest,5,MYCE,2,4,L,
MA,Forest,5,MYCE,2.8,5,L,
MA,Forest,5,PISE,11.3,11,D,
MA,Forest,5,PISE,10.9,8,D,
MA,Forest,5,PEPA,4.1,4,D,
MA,Forest,5,PISE,4.8,4,D,
MA,Forest,5,PEPA,5.6,4,L,
MA,Forest,5,PEPA,5.3,7,L,
MA,Forest,5,PEPA,3,3,D,
MA,Forest,5,PISE,9.7,14,D,
MA,Forest,5,PEPA,2.8,3,L,
MA,Forest,5,PISE,6.8,6,D,
MA,Forest,5,PISE,8.1,14,D,
MA,Forest,5,PEPA,5.2,4,L,
MA,Forest,5,PISE,11,15,D,
MA,Forest,5,PEPA,3.8,3,L,
MA,Forest,5,PISE,10.5,17,L,
MA,Forest,5,PISE,8.5,17,L,
MA,Forest,5,MYCE,2.8,5,A,
MA,Forest,5,PEPA,4,5,L,
MA,Forest,5,UNKN,3.1,3,D,
MA,Forest,5,PEPA,12.2,3,D,
MA,Forest,5,PEPA,3.7,5,A,
MA,Forest,5,UNKN,3.5,4,D,
MA,Forest,5,PEPA,6.8,6,L,
MA,Forest,5,UNKN,3,4,D,
MA,Forest,5,UNKN,4,4,D,
MA,Forest,5,PISE,5,11,D,
MA,Forest,5,PISE,8.1,15,D,
MA,Forest,5,PEPA,2.6,3,L,
MA,Forest,5,PEPA,4.5,7,L,
MA,Forest,5,PEPA,3.8,2.5,L,
MA,Forest,10,PEPA,3.5,5,A,
MA,Forest,10,PEPA,5,5,D,
MA,Forest,10,UNKN,1.2,2,D,
MA,Forest,10,NYBI,3.1,9,A,
MA,Forest,10,NYBI,1.8,5,D,
MA,Forest,10,NYBI,2.1,6,A,
MA,Forest,10,UNKN,5,2,D,
MA,Forest,10,ACRU,2.6,5,D,
MA,Forest,10,MYCE,1.2,4,A,
MA,Forest,10,MYCE,1,3,A,
MA,Forest,10,MYCE,1.4,4,A,
MA,Forest,10,MYCE,1,5,A,
MA,Forest,10,MYCE,1.2,5,A,
MA,Forest,10,MYCE,1,4,D,
MA,Forest,10,MYCE,1,3,D,
MA,Forest,10,UNKN,7.6,5,D,
MA,Forest,10,UNKN,4,2,D,
MA,Forest,10,NYBI,5.2,13,A,
MA,Forest,10,UNKN,2.8,3,D,
MA,Forest,10,NYBI,4,7,A,
MA,Forest,10,PEPA,1.8,5,A,
MA,Forest,10,UNKN,4.8,2,D,
MA,Forest,10,PINE,10.7,16,D,
MA,Forest,10,MYCE,1,3,A,
MA,Forest,10,UNKN,3.1,2,D,
MA,Forest,10,PINE,5.2,2,D,
MA,Forest,10,PINE,15,4,D,
MA,Forest,10,NYBI,3,6,A,
MA,Forest,10,PEPA,2.1,4,D,
MA,Forest,10,PEPA,3.1,6,D,
MA,Forest,10,PEPA,1.9,5,A,
MA,Forest,10,MYCE,3.5,5,A,
MA,Forest,10,PEPA,2.3,4,A,
MA,Forest,10,PEPA,1,4,A,
MA,Forest,10,PEPA,3.8,4,A,
MA,Forest,10,NYBI,2.5,6,A,
MA,Forest,10,MYCE,1.9,3,A,
MA,Forest,10,NYCE,2.5,4,A,
MA,Forest,10,PINE,6.2,5,D,
MA,Forest,10,UNKN,2.1,4,D,
MA,Forest,10,PEPA,3,7,A,
MA,Forest,10,UNKN,2.1,6,D,
MA,Forest,10,MYCE,3.1,6,A,
MA,Forest,10,UNKN,2.5,4,D,
MA,Forest,10,NYBI,3.8,6,A,
MA,Forest,10,NYBI,1.5,5,A,
MA,Forest,10,NYBI,4.3,9,A,
MA,Forest,10,UNKN,1.9,4,D,
MA,Forest,10,PEPA,3.9,4,A,
MA,Forest,10,NYBI,4.6,8,A,
MA,Forest,10,MYCE,1.2,3,A,
MA,Forest,10,PEPA,1,3,A,
MA,Forest,10,MYCE,2.4,5,A,
MA,Forest,10,MYCE,2.6,5,A,
MA,Forest,10,NYBI,3.7,10,A,
MA,Forest,10,NYBI,4.8,11,A,
MA,Forest,10,UNKN,1,3,D,
MA,Forest,10,MYCE,1.4,3,A,
MA,Forest,10,UNKN,1,4,D,
MA,Forest,10,PEPA,1,4,A,
MA,Forest,10,NYBI,3.3,7,A,
MA,Forest,10,NYBI,3.6,7,A,
MA,Forest,10,UNKN,4.6,6,D,
MA,Forest,10,NYBI,4.1,8,A,
MA,Forest,10,NYBI,1,5,A,
MA,Forest,10,NYBI,3.5,6,A,
MA,Forest,10,UNKN,3.5,2,D,
MA,Forest,10,PEPA,2.1,5,A,
MA,Forest,10,PEPA,4.5,7,D,
MA,Forest,10,MYCE,2.2,5,A,
MA,Forest,10,NYBI,4,11,A,
MA,Forest,10,ACRU,1.6,7,A,
MA,Forest,10,ACRU,1.8,4,D,
MA,Forest,10,UNKN,2.3,3,D,
MA,Forest,10,PEPA,3.8,4,D,
MA,Forest,10,MYCE,1,3,A,
MA,Forest,10,MYCE,2.3,4,A,
MA,Forest,10,MYCE,2.5,5,A,
MA,Forest,10,UNKN,3,4,D,
MA,Forest,10,PEPA,1.5,2,D,
MA,Forest,10,NYBI,8.7,9,A,
MA,Forest,10,UNKN,1.9,2,D,
MA,Forest,10,UNKN,2.4,2,D,
MA,Forest,10,PEPA,5,6,D,
MA,Forest,10,MYCE,1.9,4,D,
MA,Forest,10,PEPA,1.6,2,A,
MA,Forest,10,UNKN,2.6,7,D,
MA,Forest,10,PEPA,3.3,4,A,
MA,Forest,10,ACRU,2.9,6,D,
MA,Forest,10,MYCE,1,3,A,
MA,Forest,10,PINE,14,15,D,
MA,Forest,10,ACRU,1.2,3.5,A,
MA,Forest,10,PEPA,3.8,4,A,
MA,Forest,10,UNKN,3.8,5,D,
MA,Forest,10,UNKN,3.8,5,D,
MA,Forest,10,UNKN,5,2,D,
MA,Forest,10,ACRU,2.5,9,A,
MA,Forest,10,PEPA,1,3,A,
MA,Forest,10,UNKN,1,2,A,
MA,Forest,10,PEPA,3.7,4,D,
MA,Forest,10,UNKN,3.7,4,D,
MA,Forest,10,UNKN,3.6,2,D,
MA,Forest,10,NYBI,3.6,9,A,
MA,Forest,10,PEPA,1,4,A,
MA,Forest,10,UNKN,2.5,3,D,
MA,Forest,10,NYBI,3.5,9,A,
MA,Forest,10,NYBI,6,10,A,
MA,Forest,10,MYCE,1.9,4,A,
MA,Forest,10,MYCE,1,4,A,
MA,Forest,10,PEPA,2.2,4,A,
MA,Forest,10,MYCE,1.9,4,A,
MA,Forest,10,PEPA,1.5,5,A,
MA,Forest,10,PEPA,4,5,A,
MA,Forest,10,UNKN,4.8,4,D,
MA,Forest,10,MYCE,1,3,D,
MA,Forest,10,MYCE,1.3,3.5,A,
MA,Forest,10,UNKN,6.2,9,D,
MA,Forest,10,UNKN,6.9,16,D,
MA,Forest,10,PEPA,1.3,3,D,
MA,Forest,10,UNKN,1.1,4,D,
MA,Forest,10,PEPA,1.2,3,A,
MA,Forest,10,UNKN,6,8,D,
MA,Forest,10,PEPA,3.8,6,A,
MA,Forest,10,PEPA,4.6,9,D,
MA,Forest,10,NYBI,3.8,6,A,
MA,Forest,10,NYBI,3.4,7,A,
MA,Forest,10,NYBI,2,5,D,
MA,Forest,10,NYBI,2.2,6,A,
MA,Forest,10,NYBI,1.6,4,A,
MA,Forest,10,NYBI,5.2,11,A,
MA,Forest,10,UNKN,2.6,2,D,
MA,Forest,10,MYCE,1,3,A,
MA,Forest,10,PEPA,4,7,D,
MA,Forest,10,UNKN,9.2,5,D,
MA,Forest,10,PEPA,6.6,5,A,
MA,Forest,10,MYCE,1.4,4,A,
MA,Forest,10,ACRU,2.9,6,D,
MA,Forest,10,ACRU,1,4,A,
MA,Forest,10,UNKN,2.8,2,D,
MA,Forest,10,UNKN,1.9,4,D,
MA,Forest,10,NYBI,6.8,7,A,
MA,Forest,10,PEPA,4.6,9,D,
MA,Forest,10,PEPA,3.7,5,A,
MA,Forest,10,MYCE,1,3,A,
MA,Forest,10,MYCE,1.9,3,A,
MA,Forest,2,PEPA,5.3,6,A,
MA,Forest,2,NYBI,4.3,6,A,
MA,Forest,2,UNKN,3,2,D,
MA,Forest,2,UNKN,1.5,4,D,
MA,Forest,2,NYBI,3.6,7,A,
MA,Forest,2,NYBI,4.2,6,A,
MA,Forest,2,NYBI,3.8,7,A,
MA,Forest,2,NYBI,2.9,4,D,
MA,Forest,2,ACRU,1,4,A,
MA,Forest,2,UNKN,2,4,D,
MA,Forest,2,UNKN,1.5,4,D,
MA,Forest,2,UNKN,2.8,2,D,
MA,Forest,2,NYBI,1.7,5,A,
MA,Forest,2,MYCE,1.5,2,A,
MA,Forest,2,MYCE,1.8,6,A,
MA,Forest,2,NYBI,4.3,13,A,
MA,Forest,2,MYCE,1.5,5,A,
MA,Forest,2,MYCE,1.2,5,A,
MA,Forest,2,MYCE,1.6,4,A,
MA,Forest,2,UNKN,4.7,9,D,
MA,Forest,2,UNKN,3,6,D,
MA,Forest,2,UNKN,7,12,D,
MA,Forest,2,NYBI,1,5,A,
MA,Forest,2,NYBI,3.6,8,A,
MA,Forest,2,MYCE,2.2,6,A,
MA,Forest,2,MYCE,2.7,6,A,
MA,Forest,2,NYBI,2.8,7,A,
MA,Forest,2,NYBI,2.8,6,A,
MA,Forest,2,MYCE,1,6,A,
MA,Forest,2,PEPA,3.2,6,A,
MA,Forest,2,MYCE,2.9,4,A,
MA,Forest,2,UNKN,1,5,A,
MA,Forest,2,UNKN,3,4,A,
MA,Forest,2,NYBI,2.6,7,A,
MA,Forest,2,NYBI,4,3,D,
MA,Forest,2,NYBI,3.8,3,D,
MA,Forest,2,NYBI,3.5,4,D,
MA,Forest,2,NYBI,4,6,A,
MA,Forest,2,NYBI,5.5,10,A,
MA,Forest,2,PEPA,1.3,5,A,
MA,Forest,2,PEPA,1,5,A,
MA,Forest,2,MYCE,2,5,A,
MA,Forest,2,MYCE,2,5,A,
MA,Forest,2,NYBI,5.4,7,A,
MA,Forest,2,MYCE,1.2,4,A,
MA,Forest,2,MYCE,1.2,3,A,
MA,Forest,2,NYBI,4.3,7,D,
MA,Forest,2,MYCE,1,3,D,
MA,Forest,2,NYBI,3.5,6,A,
MA,Forest,2,NYBI,4.5,6,A,
MA,Forest,2,MYCE,1.5,5,D,
MA,Forest,2,MYCE,3.6,5,D,
MA,Forest,2,MYCE,1.8,5,A,
MA,Forest,2,UNKN,2.6,5,D,
MA,Forest,2,NYBI,5.7,6,A,
MA,Forest,2,MYCE,2.1,6,A,
MA,Forest,2,MYCE,1.9,5,D,
MA,Forest,2,UNKN,7.9,7,D,
MA,Forest,2,MYCE,2.5,5,A,
MA,Forest,2,NYBI,3.4,6,A,
MA,Forest,2,PEPA,1,4,A,
MA,Forest,2,MYCE,2.5,4,A,
MA,Forest,2,NYBI,2.2,5,A,
MA,Forest,2,MYCE,1.1,3.5,A,
MA,Forest,2,MYCE,2.5,5,A,
MA,Forest,2,UNKN,6.6,2.5,D,
MA,Forest,2,NYBI,4.9,10,A,
MA,Forest,2,UNKN,3.1,5,D,
MA,Forest,2,NYBI,3.4,6,A,
MA,Forest,2,MYCE,1,4,A,
MA,Forest,2,MYCE,2.2,5,A,
MA,Forest,2,MYCE,1,3,D,
MA,Forest,2,NYBI,5.3,7,A,
MA,Forest,2,NYBI,3.1,6,A,
MA,Forest,2,UNKN,2.6,3,D,
MA,Forest,2,NYBI,5.2,9,A,
MA,Forest,2,NYBI,6,5,A,
MA,Forest,2,MYCE,1.1,3,A,
MA,Forest,2,MYCE,1.9,4,A,
MA,Forest,2,NYBI,2,5,A,
MA,Forest,2,NYBI,3,6,A,
MA,Forest,2,NYBI,2.4,6,A,
MA,Forest,2,NYBI,3,7,A,
MA,Forest,2,UNKN,4.5,5,D,
MA,Forest,2,UNKN,2,3,D,
MA,Forest,2,PEPA,1,3,A,
MA,Forest,2,ACRU,1,4,A,
MA,Forest,2,MYCE,1.5,4,D,
MA,Forest,2,UNKN,6.6,7,D,
MA,Forest,2,UNKN,5.8,5,D,
MA,Forest,2,UNKN,1,2,D,
MA,Forest,2,UNKN,1,2.5,d,
MA,Forest,2,NYBI,3,6,A,
MA,Forest,2,NYBI,3.6,7,A,
MA,Forest,2,NYBI,1.2,5,A,
MA,Forest,2,MYCE,1.2,4,D,
MA,Forest,2,MYCE,1.4,4,A,
MA,Forest,2,NYBI,4,6,A,
MA,Forest,2,UNKN,11.5,5,D,
